,Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Production Qty,Domestic Sale,Export Sale,Category Name,YrMth
979,TMTSF1U2PT,TS,TATA Sumo,TATA MOTORS LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
980,BMX1F2BSDI,X1,X1,BMW,SUV,B,DIESEL,0,0,0,Passenger car PV,01-11-2012
981,MMCZF1U3PT,CZ,Commander,MAHINDRA & MAHINDRA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-11-2012
982,MMCZF1U3DI,CZ,Commander,MAHINDRA & MAHINDRA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
983,MMAZF1U3PT,AZ,Armada,MAHINDRA & MAHINDRA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-11-2012
984,MMAZF1U3DI,AZ,Armada,MAHINDRA & MAHINDRA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
985,MSVSF1U3PT,VS,Versa,MARUTI SUZUKI INDIA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-11-2012
986,MSVSF1U3DI,VS,Versa,MARUTI SUZUKI INDIA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
987,HMTKF1U3PT,TK,Trekker,HINDUSTAN MOTORS LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-11-2012
988,HMTKF1U3Di,TK,Trekker,HINDUSTAN MOTORS LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
989,HMCXOEPMPT,CX,Contessa,HINDUSTAN MOTORS LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-11-2012
990,HMCXOEPMDI,CX,Contessa,HINDUSTAN MOTORS LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-11-2012
991,FIFSBBCTPT,FS,Fusion,FORD INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
992,FAPZBBCTPT,PZ,Palio,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
993,FAPZBBCTDI,PZ,Palio,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
994,MSZEBBCTPT,ZE,Zen,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,866,0,Passenger car PV,01-11-2012
995,IMMUF2U4PT,MU,MU-7,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
996,FIFCOCMSDI,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,0,1515,0,Passenger car PV,01-10-2012
997,FIFFOCMSPT,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,PETROL,0,25,0,Passenger car PV,01-10-2012
998,FIFFOCMSDI,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,0,154,0,Passenger car PV,01-10-2012
999,GMAVCCMSPT,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,PETROL,0,33,0,Passenger car PV,01-10-2012
1000,HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,0,3976,0,Passenger car PV,01-10-2012
1001,HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-10-2012
1002,GMAVCCMSDI,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-10-2012
1003,GMAVCCMSLP,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,LPG,0,4,0,Passenger car PV,01-10-2012
1004,MSEEF1V1PT,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,0,3360,0,Vans PV,01-11-2012
1005,MSEEF1V1DI,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,DIESEL,0,0,0,Vans PV,01-11-2012
1006,TKPRF2U5PT,PR,Prado,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1007,TKPRF2U5DI,PR,Prado,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,2,0,Utility vehicles PV,01-11-2012
1008,TKLRF2U5DI,LR,Land Cruiser,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,4,0,Utility vehicles PV,01-11-2012
1009,HMMTF2U5DI,MT,Montero,HINDUSTAN MOTORS LTD,SUV,UV5:,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1010,HFJSF2U4DI,JS,PAJERO SPORT,HINDUSTAN MOTOR FINANCE CORPORATION LTD,SUV,UV4:,DIESEL,0,152,0,Utility vehicles PV,01-11-2012
1011,HFLCODEEPT,LC,LANCER CEDIA,HINDUSTAN MOTOR FINANCE CORPORATION LTD,D,Executive,PETROL,0,0,0,Passenger car PV,01-11-2012
1012,VITUF2U2PT,TU,Touareg,VOLKSWAGEN INDIA PVT LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1013,VITUF2U2DI,TU,Touareg,VOLKSWAGEN INDIA PVT LTD,SUV,UV2,DIESEL,0,7,0,Utility vehicles PV,01-11-2012
1014,VIPHP1U4PT,PH,Phaeton,VOLKSWAGEN INDIA PVT LTD,Premium Cars 1,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1015,VIPHP1U4DI,PH,Phaeton,VOLKSWAGEN INDIA PVT LTD,Premium Cars 1,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1016,TKQAF1U3DI,QA,Qualis,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1017,TKQAF1U3PT,QA,Qualis,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1018,HMMTF2U5PT,MT,Montero,HINDUSTAN MOTORS LTD,SUV,UV5:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1019,TKFRF2U4DI,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,DIESEL,0,1025,0,Utility vehicles PV,01-11-2012
1020,SKYIF2U4PT,YI,Yeti,SKODAAUTO INDIA PVT LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1021,SKYIF2U4DI,YI,Yeti,SKODAAUTO INDIA PVT LTD,SUV,UV4:,DIESEL,0,51,0,Utility vehicles PV,01-11-2012
1022,RIKSF2U4DI,KS,Koleos,RENAULT INDIA PVT LTD,SUV,UV4:,DIESEL,0,31,0,Utility vehicles PV,01-11-2012
1023,NMXTF2U4DI,XT,X-Trail,NISSAN MOTOR INDIA PVT LTD,SUV,UV4:,DIESEL,0,5,0,Utility vehicles PV,01-11-2012
1024,MSVAF2U4DI,VA,Vitara,MARUTI SUZUKI INDIA LTD,SUV,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1025,MSVAF2U4PT,VA,Vitara,MARUTI SUZUKI INDIA LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1026,HMPVF2U4PT,PV,PAJRO SFX,HINDUSTAN MOTORS LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1027,HCCVF2U4PT,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1028,HCCVF2U4DI,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1029,HYSFF2U4DI,SF,Santa Fe,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,DIESEL,0,53,0,Utility vehicles PV,01-11-2012
1030,HYSFF2U4PT,SF,Santa Fe,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-11-2012
1031,IMMUF2U4DI,MU,MU-7,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
1032,SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,0,67,0,Passenger car PV,01-10-2012
1033,TMAMF1V2PT,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,PETROL,0,0,0,Vans PV,01-10-2012
1034,TMAMF1V2DI,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,DIESEL,0,0,0,Vans PV,01-10-2012
1035,MMGOF1V2PT,GO,Gio,MAHINDRA & MAHINDRA LTD,MPV,V2:,PETROL,0,0,0,Vans PV,01-10-2012
1036,FMTPF1V2PT,TP,Trip,FORCE MOTORS LTD,MPV,V2:,PETROL,0,0,0,Vans PV,01-10-2012
1037,FMTPF1V2DI,TP,Trip,FORCE MOTORS LTD,MPV,V2:,DIESEL,0,0,0,Vans PV,01-10-2012
1038,TMVEF1V1PT,VE,Venture,TATA MOTORS LTD,MPV,V1:,PETROL,0,0,0,Vans PV,01-10-2012
1039,TMVEF1V1DI,VE,Venture,TATA MOTORS LTD,MPV,V1:,DIESEL,0,0,0,Vans PV,01-10-2012
1040,MSOIF1V1DI,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,DIESEL,0,0,0,Vans PV,01-10-2012
1041,MSOIF1V1LP,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,LPG,0,0,0,Vans PV,01-10-2012
1042,MSOIF1V1PT,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,0,0,0,Vans PV,01-10-2012
1043,MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,2044,0,Utility vehicles PV,01-10-2012
1044,HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1045,HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,0,20,0,Passenger car PV,01-10-2012
1046,HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,0,43,0,Passenger car PV,01-10-2012
1047,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,0,195,0,Passenger car PV,01-10-2012
1048,VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,0,12,0,Passenger car PV,01-10-2012
1049,TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,0,107,0,Passenger car PV,01-10-2012
1050,TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,0,225,0,Passenger car PV,01-10-2012
1051,SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,0,0,0,Passenger car PV,01-10-2012
1052,SKOAP3EEDI,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,DIESEL,0,0,0,Passenger car PV,01-10-2012
1053,SKLUODEEPT,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,PETROL,0,38,0,Passenger car PV,01-10-2012
1054,SKLUODEEDI,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,DIESEL,0,187,0,Passenger car PV,01-10-2012
1055,RISACCMSPT,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,PETROL,0,48,0,Passenger car PV,01-10-2012
1056,RISACCMSDI,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,DIESEL,0,689,0,Passenger car PV,01-10-2012
1057,SKRDCCMSPT,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,PETROL,0,149,0,Passenger car PV,01-10-2012
1058,SKRDCCMSDI,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,DIESEL,0,982,0,Passenger car PV,01-10-2012
1059,SKRDCCMSLP,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,LPG,0,0,0,Passenger car PV,01-10-2012
1060,TMMACCMSDI,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-10-2012
1061,TMMACCMSPT,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,PETROL,0,0,0,Passenger car PV,01-10-2012
1062,TMMACCMSLP,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,LPG,0,0,0,Passenger car PV,01-10-2012
1063,VIVOCCMSDI,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,DIESEL,0,1383,0,Passenger car PV,01-10-2012
1064,VIVOCCMSPT,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,PETROL,0,511,0,Passenger car PV,01-10-2012
1065,HMABOCMSPT,AB,Ambassador,HINDUSTAN MOTORS LTD,C,Mid-Size,PETROL,0,21,0,Passenger car PV,01-10-2012
1066,HMABOCMSDI,AB,Ambassador,HINDUSTAN MOTORS LTD,C,Mid-Size,DIESEL,0,257,0,Passenger car PV,01-10-2012
1067,HMABOCMSCN,AB,Ambassador,HINDUSTAN MOTORS LTD,C,Mid-Size,CNG,0,3,0,Passenger car PV,01-10-2012
1068,FALACCEEDI,LA,Linea,FIAT INDIA AUTOMOBILES PVT LTD,C+,Executive,DIESEL,0,33,0,Passenger car PV,01-10-2012
1069,TMMIF1V2DI,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,DIESEL,0,0,0,Vans PV,01-10-2012
1070,FMFOF2U3PT,FO,Force One,FORCE MOTORS LTD,SUV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1071,FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,0,101,0,Utility vehicles PV,01-10-2012
1072,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,0,5887,0,Utility vehicles PV,01-10-2012
1073,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,0,2,0,Utility vehicles PV,01-10-2012
1074,TMSIF2U2PT,SI,Safari,TATA MOTORS LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1075,TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,0,987,0,Utility vehicles PV,01-10-2012
1076,MMXOF1U2PT,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1077,MSEEF1V1DI,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,DIESEL,0,0,0,Vans PV,01-10-2012
1078,VITUF2U2DI,TU,Touareg,VOLKSWAGEN INDIA PVT LTD,SUV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1079,VIPHP1U4PT,PH,Phaeton,VOLKSWAGEN INDIA PVT LTD,Premium Cars 1,UV4:,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1080,VIPHP1U4DI,PH,Phaeton,VOLKSWAGEN INDIA PVT LTD,Premium Cars 1,UV4:,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1081,TKQAF1U3DI,QA,Qualis,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1082,TKQAF1U3PT,QA,Qualis,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1083,MSZEBBCTDI,ZE,Zen,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1084,MSZEBBCTPT,ZE,Zen,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,1217,0,Passenger car PV,01-10-2012
1085,FAPZBBCTDI,PZ,Palio,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1086,FAPZBBCTPT,PZ,Palio,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1087,FIFSBBCTPT,FS,Fusion,FORD INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1088,HMCXOEPMDI,CX,Contessa,HINDUSTAN MOTORS LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1089,HMCXOEPMPT,CX,Contessa,HINDUSTAN MOTORS LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-10-2012
1090,HMTKF1U3Di,TK,Trekker,HINDUSTAN MOTORS LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1091,HMTKF1U3PT,TK,Trekker,HINDUSTAN MOTORS LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1092,MSVSF1U3DI,VS,Versa,MARUTI SUZUKI INDIA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1093,MSVSF1U3PT,VS,Versa,MARUTI SUZUKI INDIA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1094,MMAZF1U3DI,AZ,Armada,MAHINDRA & MAHINDRA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1095,MMAZF1U3PT,AZ,Armada,MAHINDRA & MAHINDRA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1096,MMCZF1U3DI,CZ,Commander,MAHINDRA & MAHINDRA LTD,MPV,UV3,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1097,MMCZF1U3PT,CZ,Commander,MAHINDRA & MAHINDRA LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1098,BMX1F2BSDI,X1,X1,BMW,SUV,B,DIESEL,0,0,0,Passenger car PV,01-10-2012
1099,TMTSF1U2PT,TS,TATA Sumo,TATA MOTORS LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1100,TMSOF1U1DI,SO,TATA Sumo,TATA MOTORS LTD,MPV,UV1,DIESEL,0,3318,0,Utility vehicles PV,01-10-2012
1101,MMSHF1U2DI,SH,Soft and Hard Top,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1102,MMSHF1U2PT,SH,Soft and Hard Top,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1103,TMTIOCU2PT,TI,TATA Indigo,TATA MOTORS LTD,C,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1104,TMTIOCU2DI,TI,TATA Indigo,TATA MOTORS LTD,C,UV2,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1105,TMMIF1V2PT,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,PETROL,0,0,0,Vans PV,01-10-2012
1106,FALACCEEPT,LA,Linea,FIAT INDIA AUTOMOBILES PVT LTD,C+,Executive,PETROL,0,4,0,Passenger car PV,01-10-2012
1107,MMTIF1U2PT,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1108,MMTIF1U2DI,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1109,MMBOF1U1PT,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1110,MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,0,11071,0,Utility vehicles PV,01-10-2012
1111,ALSEF1U1PT,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-10-2012
1112,ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-10-2012
1113,TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1114,TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,0,0,0,Passenger car PV,01-10-2012
1115,TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,0,1,0,Passenger car PV,01-10-2012
1116,VIPTOEPMPT,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-10-2012
1117,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,93,0,Passenger car PV,01-10-2012
1118,TKCYOEPMDI,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1119,TKCYOEPMPT,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,PETROL,0,61,0,Passenger car PV,01-10-2012
1120,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,0,98,0,Passenger car PV,01-10-2012
1121,SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,0,65,0,Passenger car PV,01-10-2012
1122,NMTAOEPMDI,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1123,MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1124,MMVBBBCTPT,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1125,MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1126,MSCOOBCTDI,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1127,MSEOOBCTPT,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1128,MSEOOBCTDI,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1129,MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,1061,0,Passenger car PV,01-10-2012
1130,MSRZBBCTDI,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,0,4748,0,Passenger car PV,01-10-2012
1131,MSRZBBCTLP,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-10-2012
1132,MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,2614,0,Passenger car PV,01-10-2012
1133,MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,0,12819,0,Passenger car PV,01-10-2012
1134,NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-10-2012
1135,NMDGOBCTDI,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-10-2012
1136,NMDGOBCTLP,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,LPG,0,0,0,Passenger car PV,01-10-2012
1137,NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,0,71,0,Passenger car PV,01-10-2012
1138,NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,0,578,0,Passenger car PV,01-10-2012
1139,NMMRBBCTLP,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-10-2012
1140,RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,0,470,0,Passenger car PV,01-10-2012
1141,RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,0,13,0,Passenger car PV,01-10-2012
1142,RIPEBBCTLP,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-10-2012
1143,MMQOF2U1DI,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,0,2497,0,Utility vehicles PV,01-10-2012
1144,GMCEODEEDI,CE,Cruze,GENERAL MOTORS INDIA PVT LTD,D,Executive,DIESEL,0,332,0,Passenger car PV,01-10-2012
1145,GMCEODEEPT,CE,Cruze,GENERAL MOTORS INDIA PVT LTD,D,Executive,PETROL,0,0,0,Passenger car PV,01-10-2012
1146,GMOTODEEDI,OT,Optra,GENERAL MOTORS INDIA PVT LTD,D,Executive,DIESEL,0,0,0,Passenger car PV,01-10-2012
1147,GMOTODEEPT,OT,Optra,GENERAL MOTORS INDIA PVT LTD,D,Executive,PETROL,0,5,0,Passenger car PV,01-10-2012
1148,GMOTODEELP,OT,Optra,GENERAL MOTORS INDIA PVT LTD,D,Executive,LPG,0,0,0,Passenger car PV,01-10-2012
1149,HCCCODEEPT,CC,Civic,HONDA CARS INDIA LTD,D,Executive,PETROL,0,60,0,Passenger car PV,01-10-2012
1150,HCCCODEEDI,CC,Civic,HONDA CARS INDIA LTD,D,Executive,DIESEL,0,0,0,Passenger car PV,01-10-2012
1151,HYETODEEPT,ET,Elantra,HYUNDAI MOTOR INDIA LTD,D,Executive,PETROL,0,118,0,Passenger car PV,01-10-2012
1152,HYETODEEDI,ET,Elantra,HYUNDAI MOTOR INDIA LTD,D,Executive,DIESEL,0,550,0,Passenger car PV,01-10-2012
1153,MSKIOEEEPT,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,PETROL,0,35,0,Passenger car PV,01-10-2012
1154,MSKIOEEEDI,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,DIESEL,0,0,0,Passenger car PV,01-10-2012
1155,RIRFODEEPT,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,PETROL,0,6,0,Passenger car PV,01-10-2012
1156,RIRFODEEDI,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,DIESEL,0,101,0,Passenger car PV,01-10-2012
1157,NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,0,2,0,Passenger car PV,01-10-2012
1158,MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,4320,0,Utility vehicles PV,01-10-2012
1159,MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,4681,0,Utility vehicles PV,01-10-2012
1160,MMSPF2U2PT,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-10-2012
